empresa,arquivo_origem,nomes_planos,caminho_completo
"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A",Plano_Remuneracao_1.pdf,"[""PLANO DE INCENTIVO COM AÇÕES RESTRITAS MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S"", ""Plano de Incentivo com Ações Restritas de MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S"", ""Plano de Ações Restritas"", ""Plano de Ações Restritas tem por objetivo permitir que administradores e empregados da Companhia ou de sociedades sob o seu controle recebam"", ""Plano de Ações Restritas todos os administradores e empregados em posição de comando da Companhia ou de sociedades sob o seu controle (\""Beneficiários"", ""Plano de Ações Restritas 3"", ""Plano de Ações Restritas será administrado pelo Conselho de Administração da Companhia"", ""Plano de Ações Restritas ou atribuir tal função a um comitê pré-existente (\""Comitê""]","./MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A/Plano_Remuneracao_1.pdf"
"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A",Plano_Remuneracao_2.pdf,"[""PLANO DE OPÇÃO DE COMPRA DE AÇÕES MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S"", ""Plano de Opção de Compra de Ações de MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S""]","./MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A/Plano_Remuneracao_2.pdf"
MINERVA S.A,Item_8-4_FRE.pdf,"[""plano de remuneração baseado em ações do conselho de administração e da diretoria estatutária"", ""Plano de Opção de Compra de Ações da Companhia que havia sido aprovado pela Assembleia Geral Extraordinária realizada em 13 de maio de 2013"", ""plano de remuneração baseado em ações""]",./MINERVA S.A/Item_8-4_FRE.pdf
MINERVA S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE OUTORGA DE OPÇÃO DE AQUISIÇÃO DE AÇÕES “MATCHING"", ""plano de outorga de opções de aquisição de ações “matching""]",./MINERVA S.A/Plano_Remuneracao_1.pdf
MINERVA S.A,Plano_Remuneracao_2.pdf,"[""plano de outorga de opções de compra de ações de emissão da Companhia (o “Plano""]",./MINERVA S.A/Plano_Remuneracao_2.pdf
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A,Item_8-4_FRE.pdf,"[""Plano de remuneração baseado em ações a) termos e condições gerais O Plano de Remuneração em Opção de Compra de Ações (“Plano"", ""Plano de remuneração baseado em ações""]",./MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A/Item_8-4_FRE.pdf
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE REMUNERAÇÃO EM OPÇÃO DE COMPRA DE AÇÕES O Plano Remuneração em Opção de Compra de Ações é regido pelas disposições a seguir e pela lei aplicável""]",./MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A/Plano_Remuneracao_1.pdf
MOBLY S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE OUTORGA DE OPÇÃO DE COMPRA DE AÇÕES DA MOBLY S"", ""Plano de Opção de Compra de Ações é regido pelas disposições abaixo e pela legislação aplicável""]",./MOBLY S.A/Plano_Remuneracao_1.pdf
MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A,Item_8-4_FRE.pdf,"[""plano de remuneração baseado em ações do conselho de administração e da diretoria estatutária"", ""plano de remuneração baseado em ações""]",./MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A/Item_8-4_FRE.pdf
MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A,Plano_Remuneracao_2.pdf,"[""PLANO DE INCENTIVO DE LONGO PRAZO 1""]",./MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A/Plano_Remuneracao_2.pdf
MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A,Plano_Remuneracao_3.pdf,"[""PLANO DE INCENTIVO DE LONGO PRAZO 1""]",./MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A/Plano_Remuneracao_3.pdf
MOURA DUBEUX ENGENHARIA S.A,Item_8-4_FRE.pdf,"[""Plano de Incentivo 2021"", ""Plano de Outorga de Incentivo de Longo Prazo em Assembleia Geral Extraordinária da Companhia realizada em 16 de novembro de 2021 (“Plano de Incentivo 2021"", ""Plano de Incentivo 2021 estarão limitadas a 5"", ""Plano de Incentivo 2021 tem como base a utilização da Remuneração Variável pelos Participantes para aquisição por eles de Ações de Investimento""]",./MOURA DUBEUX ENGENHARIA S.A/Item_8-4_FRE.pdf
MOURA DUBEUX ENGENHARIA S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE OUTORGA DE INCENTIVO DE LONGO PRAZO DA MOURA DUBEUX ENGENHARIA S"", ""PLANO DE OUTORGA DE INCENTIVO DE LONGO PRAZO O presente Plano de Outorga de Incentivo de Longo Prazo é regido pelas disposições abaixo e pela legislação aplicável""]",./MOURA DUBEUX ENGENHARIA S.A/Plano_Remuneracao_1.pdf
MOVIDA PARTICIPACOES S.A,Item_8-4_FRE.pdf,"[""Plano de remuneração baseado em ações a"", ""Plano de Opção A Assembleia Geral de Acionistas da Companhia aprovou"", ""Plano de Opção de Compra de Ações de emissão da Companhia que estabelece os termos e condições gerais para a outorga de opções de compra de ações ordinárias de emissão da Companhia para seus administradores"", ""Plano de remuneração baseado em ações""]",./MOVIDA PARTICIPACOES S.A/Item_8-4_FRE.pdf
MOVIDA PARTICIPACOES S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE AÇÕES RESTRITAS E MATCHING DA MOVIDA PARTICIPAÇÕES S"", ""Plano de Ações Restritas e Matching (“Plano""]",./MOVIDA PARTICIPACOES S.A/Plano_Remuneracao_1.pdf
MOVIDA PARTICIPACOES S.A,Plano_Remuneracao_2.pdf,"[""PLANO DE OPÇÃO DE COMPRA DE AÇÕES DA MOVIDA PARTICIPAÇÕES S"", ""Plano de Opção de compra de ações da JLS S""]",./MOVIDA PARTICIPACOES S.A/Plano_Remuneracao_2.pdf
MOVIDA PARTICIPACOES S.A,Plano_Remuneracao_3.pdf,"[""PLANO DE AÇÕES RESTRITAS E MATCHING DA MOVIDA PARTICIPAÇÕES S"", ""Plano de Ações Restritas e Matching é regido pelas disposições abaixo e pela legislação aplicável""]",./MOVIDA PARTICIPACOES S.A/Plano_Remuneracao_3.pdf
MOVIDA PARTICIPACOES S.A,Plano_Remuneracao_4.pdf,[],./MOVIDA PARTICIPACOES S.A/Plano_Remuneracao_4.pdf
MOVIDA PARTICIPACOES S.A,Plano_Remuneracao_5.pdf,[],./MOVIDA PARTICIPACOES S.A/Plano_Remuneracao_5.pdf
MPM CORPÓREOS S.A,Item_8-4_FRE.pdf,"[""plano de remuneração baseado em ações do conselho de administração e da diretoria estatutária"", ""Plano de Opção de Compra de Ações da Companhia (“Plano de Compra de Ações"", ""plano de remuneração baseado em ações""]",./MPM CORPÓREOS S.A/Item_8-4_FRE.pdf
MPM CORPÓREOS S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE OPÇÃO DE COMPRA DE AÇÕES O presente Plano de Opção de Compra de Ações (“Plano""]",./MPM CORPÓREOS S.A/Plano_Remuneracao_1.pdf
MPM CORPÓREOS S.A,Plano_Remuneracao_2.pdf,"[""PLANO DE OUTORGA DE AÇÕES RESTRITAS O presente Plano de Outorga de Ações Restritas (“Plano""]",./MPM CORPÓREOS S.A/Plano_Remuneracao_2.pdf
MRV ENGENHARIA E PARTICIPACOES S.A,Item_8-4_FRE.pdf,"[""plano de remuneração baseado em ações do conselho de administração e da diretoria estatutária"", ""Plano de Outorga de opções de compra de ações"", ""plano de remuneração baseado em ações""]",./MRV ENGENHARIA E PARTICIPACOES S.A/Item_8-4_FRE.pdf
MRV ENGENHARIA E PARTICIPACOES S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE OUTORGA DE OPÇÕES DE COMPRA DE AÇÕES"", ""Plano de Outorga de Opções de Compra de Ações""]",./MRV ENGENHARIA E PARTICIPACOES S.A/Plano_Remuneracao_1.pdf
MULTIPLAN - EMPREEND IMOBILIARIOS S.A,Item_8-4_FRE.pdf,"[""Plano de Outorga de Ações Restritas a"", ""plano de incentivo de longo prazo baseado em ações (remuneração baseada em ações de longo prazo"", ""Plano de Outorga de Ações Restritas (“Plano de Ações Restritas"", ""plano de Ações Restritas foi aprovado em Assembleia Geral Extraordinária em 20 de julho de 2018"", ""Plano de Ações Restritas"", ""plano de incentivo de longo prazo baseado em ações""]",./MULTIPLAN - EMPREEND IMOBILIARIOS S.A/Item_8-4_FRE.pdf
MULTIPLAN - EMPREEND IMOBILIARIOS S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE OUTORGA DE AÇÕES RESTRITAS DA MULTIPLAN EMPREENDIMENTOS IMOBILIÁRIOS S"", ""PLANO DE OUTORGA DE AÇÕES RESTRITAS O presente Plano de Outorga de Ações Restritas é regido pelas disposições abaixo e pela legislação aplicável (o “Plano""]",./MULTIPLAN - EMPREEND IMOBILIARIOS S.A/Plano_Remuneracao_1.pdf
MULTIPLUS S.A,Plano_Remuneracao_1.pdf,"[""plano de opção de compra de ações nos termos do art"", ""plano de ações restritas nos termos praticados pelo mercado e"", ""PLANO DE PAGAMENTO BASEADO EM AÇÕES"", ""Plano de Pagamento Baseado em Ações""]",./MULTIPLUS S.A/Plano_Remuneracao_1.pdf
MÉLIUZ S.A,Item_8-4_FRE.pdf,"[""Plano de remuneração baseado em ações a"", ""Plano de Outorga de Opções De forma a prever a distribuição de opções de compra de ações aos Beneficiários"", ""Plano de remuneração baseado em ações""]",./MÉLIUZ S.A/Item_8-4_FRE.pdf
MÉLIUZ S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE OPÇÃO DE COMPRA DE AÇÕES O presente Plano de Opção de Compra de Ações da Méliuz S""]",./MÉLIUZ S.A/Plano_Remuneracao_1.pdf
MÉLIUZ S.A,Plano_Remuneracao_2.pdf,"[""PLANO DE OUTORGA DE AÇÕES RESTRITAS O presente Plano de Outorga de Ações Restritas da Méliuz S""]",./MÉLIUZ S.A/Plano_Remuneracao_2.pdf
MÉLIUZ S.A,Plano_Remuneracao_3.pdf,"[""PLANO DE REMUNERAÇÃO BASEADO EM AÇÕES O presente Plano de Opção de Compra de Ações da Méliuz S"", ""PLANO DE REMUNERAÇÃO BASEADO EM AÇÕES""]",./MÉLIUZ S.A/Plano_Remuneracao_3.pdf
MÉLIUZ S.A,Plano_Remuneracao_4.pdf,"[""PLANO DE REMUNERAÇÃO BASEADO EM AÇÕES O presente Plano de Opção de Compra de Ações da Méliuz S"", ""PLANO DE REMUNERAÇÃO BASEADO EM AÇÕES""]",./MÉLIUZ S.A/Plano_Remuneracao_4.pdf
NATURA &CO HOLDING S.A,Item_8-4_FRE.pdf,[],./NATURA &CO HOLDING S.A/Item_8-4_FRE.pdf
NATURA &CO HOLDING S.A,Plano_Remuneracao_1.pdf,[],./NATURA &CO HOLDING S.A/Plano_Remuneracao_1.pdf
NATURA COSMETICOS S.A,Item_8-4_FRE.pdf,"[""planos de remuneração baseado em ações""]",./NATURA COSMETICOS S.A/Item_8-4_FRE.pdf
NATURA COSMETICOS S.A,Plano_Remuneracao_1.pdf,[],./NATURA COSMETICOS S.A/Plano_Remuneracao_1.pdf
NATURA COSMETICOS S.A,Plano_Remuneracao_10.pdf,[],./NATURA COSMETICOS S.A/Plano_Remuneracao_10.pdf
NATURA COSMETICOS S.A,Plano_Remuneracao_11.pdf,[],./NATURA COSMETICOS S.A/Plano_Remuneracao_11.pdf
NATURA COSMETICOS S.A,Plano_Remuneracao_3.pdf,[],./NATURA COSMETICOS S.A/Plano_Remuneracao_3.pdf
NATURA COSMETICOS S.A,Plano_Remuneracao_4.pdf,[],./NATURA COSMETICOS S.A/Plano_Remuneracao_4.pdf
NATURA COSMETICOS S.A,Plano_Remuneracao_5.pdf,[],./NATURA COSMETICOS S.A/Plano_Remuneracao_5.pdf
NATURA COSMETICOS S.A,Plano_Remuneracao_6.pdf,[],./NATURA COSMETICOS S.A/Plano_Remuneracao_6.pdf
NATURA COSMETICOS S.A,Plano_Remuneracao_8.pdf,[],./NATURA COSMETICOS S.A/Plano_Remuneracao_8.pdf
NEOGRID PARTICIPACOES S.A,Plano_Remuneracao_1.pdf,[],./NEOGRID PARTICIPACOES S.A/Plano_Remuneracao_1.pdf
NEXPE PARTICIPAÇÕES S.A,Item_8-4_FRE.pdf,"[""Plano de remuneração baseado em ações do conselho de administração e diretoria estatuária a) Termos e condições gerais"", ""plano de remuneração baseado em ações"", ""Plano de remuneração baseado em ações""]",./NEXPE PARTICIPAÇÕES S.A/Item_8-4_FRE.pdf
NEXPE PARTICIPAÇÕES S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE OPÇÃO DE COMPRA DE AÇÕES DA BRASIL BROKERS PARTICIPAÇÕES S"", ""PLANO DE OPÇÃO DE COMPRA DE AÇÕES 1"", ""Plano de Opção de Compra de Ações da Brasil Brokers Participações S""]",./NEXPE PARTICIPAÇÕES S.A/Plano_Remuneracao_1.pdf
NOTRE DAME INTERMÉDICA PARTICIPAÇÕES S.A,Plano_Remuneracao_1.pdf,"[""plano de opção de compra de ações a ser conhecido como o “Plano de Opção de Compra de Ações de 2019 da Notre Dame Intermédica Participações S""]",./NOTRE DAME INTERMÉDICA PARTICIPAÇÕES S.A/Plano_Remuneracao_1.pdf
NOTRE DAME INTERMÉDICA PARTICIPAÇÕES S.A,Plano_Remuneracao_2.pdf,"[""plano de opção de compra de ações a ser conhecido como o “Plano de Opção de Compra de Ações de 2018 da Notre Dame Intermédica Participações S""]",./NOTRE DAME INTERMÉDICA PARTICIPAÇÕES S.A/Plano_Remuneracao_2.pdf
NOTRE DAME INTERMÉDICA PARTICIPAÇÕES S.A,Plano_Remuneracao_3.pdf,"[""PLANO DE OPÇÃO DE AÇÕES DE 2014 DA BCBH PARTICIPAÇÕES S"", ""plano de incentivo em ações que será designado o “Plano de Opção de Ações de 2014 da BCBH Participações S""]",./NOTRE DAME INTERMÉDICA PARTICIPAÇÕES S.A/Plano_Remuneracao_3.pdf
NU HOLDINGS LTD,Plano_Remuneracao_1.pdf,"[""PLANO DE OPÇÃO DE COMPRA DE AÇÕES 1"", ""Plano de Opção de Compra de Ações (“Plano""]",./NU HOLDINGS LTD/Plano_Remuneracao_1.pdf
NU HOLDINGS LTD,Plano_Remuneracao_2.pdf,"[""PLANO DE INCENTIVO GERAL DE 2020 A Sociedade estabelece neste instrumento os termos e condições do Plano""]",./NU HOLDINGS LTD/Plano_Remuneracao_2.pdf
NU HOLDINGS LTD,Plano_Remuneracao_3.pdf,[],./NU HOLDINGS LTD/Plano_Remuneracao_3.pdf
NU HOLDINGS LTD,Plano_Remuneracao_4.pdf,[],./NU HOLDINGS LTD/Plano_Remuneracao_4.pdf
NU HOLDINGS LTD,Plano_Remuneracao_5.pdf,[],./NU HOLDINGS LTD/Plano_Remuneracao_5.pdf
NUTRIPLANT INDUSTRIA E COMERCIO S.A,Item_8-4_FRE.pdf,"[""plano de remuneração baseado em ações do conselho de administração e da diretoria estatutária"", ""Plano de Opção de Compra de Ações 2021"", ""Plano de Opção de Compra de Ações da Companhia"", ""Plano de Opção de Compra de Ações"", ""plano de remuneração baseado em ações""]",./NUTRIPLANT INDUSTRIA E COMERCIO S.A/Item_8-4_FRE.pdf
NUTRIPLANT INDUSTRIA E COMERCIO S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE OPÇÃO DE COMPRA DE AÇÕES 2021"", ""Plano de Opção de Compra de Ações 2021""]",./NUTRIPLANT INDUSTRIA E COMERCIO S.A/Plano_Remuneracao_1.pdf
OCEANPACT SERVICOS MARITIMOS S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE REMUNERAÇÃO BASEADA EM AÇÕES DA OCEANPACT SERVIÇOS MARÍTIMOS S""]",./OCEANPACT SERVICOS MARITIMOS S.A/Plano_Remuneracao_1.pdf
OCEANPACT SERVICOS MARITIMOS S.A,Plano_Remuneracao_2.pdf,"[""PLANO DE REMUNERAÇÃO BASEADO EM AÇÕES DA OCEANPACT SERVIÇOS MARÍTIMOS S"", ""PLANO DE REMUNERAÇÃO BASEADO EM AÇÕES""]",./OCEANPACT SERVICOS MARITIMOS S.A/Plano_Remuneracao_2.pdf
OCEANPACT SERVICOS MARITIMOS S.A,Plano_Remuneracao_3.pdf,[],./OCEANPACT SERVICOS MARITIMOS S.A/Plano_Remuneracao_3.pdf
OCEANPACT SERVICOS MARITIMOS S.A,Plano_Remuneracao_4.pdf,[],./OCEANPACT SERVICOS MARITIMOS S.A/Plano_Remuneracao_4.pdf
OCEÂNICA ENGENHARIA E CONSULTORIA S.A,Item_8-4_FRE.pdf,"[""Plano de remuneração baseado em ações Não aplicável"", ""plano de remuneração baseado em ações do conselho de administração e da diretoria estatutária"", ""Plano de remuneração baseado em ações"", ""plano de remuneração baseado em ações""]",./OCEÂNICA ENGENHARIA E CONSULTORIA S.A/Item_8-4_FRE.pdf
OCEÂNICA ENGENHARIA E CONSULTORIA S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE OPÇÃO DE COMPRA DE AÇÕES O presente Plano de Opção de Compra de Ações da Oceânica Engenharia e Consultoria S""]",./OCEÂNICA ENGENHARIA E CONSULTORIA S.A/Plano_Remuneracao_1.pdf
OLIVEIRA TRUST S.A,Item_8-4_FRE.pdf,"[""Plano de remuneração baseado em ações Em sede de Assembleia Geral Extraordinária realizada em 30 de junho de 2021"", ""plano de remuneração baseado em ações"", ""Plano de incentivo de longo prazo baseado em ações"", ""Plano de remuneração baseado em ações""]",./OLIVEIRA TRUST S.A/Item_8-4_FRE.pdf
OLIVEIRA TRUST S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE OPÇÃO DE COMPRA OU SUBSCRIÇÃO DE AÇÕES DA OLIVEIRA TRUST S"", ""Plano de Opção de Compra ou Subscrição de Ações da Oliveira Trust S""]",./OLIVEIRA TRUST S.A/Plano_Remuneracao_1.pdf
OLIVEIRA TRUST S.A,Plano_Remuneracao_2.pdf,"[""PLANO DE OPÇÃO DE COMPRA OU SUBSCRIÇÃO DE AÇÕES DA OLIVEIRA TRUST S"", ""Plano de Opção de Compra ou Subscrição de Ações da Oliveira Trust S""]",./OLIVEIRA TRUST S.A/Plano_Remuneracao_2.pdf
ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A,Plano_Remuneracao_1.pdf,[],./ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A/Plano_Remuneracao_1.pdf
ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A,Plano_Remuneracao_2.pdf,"[""Plano de Ações Restritas da Oncoclínicas do Brasil Serviços Médicos S"", ""Plano de Ações Restritas""]",./ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A/Plano_Remuneracao_2.pdf
ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A,Plano_Remuneracao_3.pdf,"[""Plano de Ações Restritas da Oncoclínicas do Brasil Serviços Médicos S""]",./ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A/Plano_Remuneracao_3.pdf
ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A,Plano_Remuneracao_4.pdf,[],./ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A/Plano_Remuneracao_4.pdf
ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A,Plano_Remuneracao_5.pdf,"[""Plano de Ações Restritas da Oncoclínicas do Brasil Serviços Médicos S""]",./ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A/Plano_Remuneracao_5.pdf
ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A,Plano_Remuneracao_6.pdf,[],./ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A/Plano_Remuneracao_6.pdf
ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A,Plano_Remuneracao_7.pdf,"[""PLANO DE AÇÕES VIRTUAIS (PHANTOM SHARES) DA ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S"", ""PLANO DE AÇÕES VIRTUAIS (PHANTOM SHARES) O presente Plano de Ações Virtuais (Phantom Shares) é regido pelas disposições abaixo e pela legislação aplicável""]",./ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A/Plano_Remuneracao_7.pdf
ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A,Plano_Remuneracao_8.pdf,"[""PLANO DE AÇÕES RESTRITAS DA ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S"", ""PLANO DE AÇÕES RESTRITAS O presente Plano de Ações Restritas é regido pelas disposições abaixo e pela legislação aplicável""]",./ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A/Plano_Remuneracao_8.pdf
ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A,Plano_Remuneracao_9.pdf,"[""Plano de Ações Restritas"", ""Plano como um novo modelo de incentivo de longo prazo baseado em ações""]",./ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A/Plano_Remuneracao_9.pdf
OUROFINO S.A,Item_8-4_FRE.pdf,"[""Plano de remuneração baseado em ações Plano de Incentivo de Longo Prazo"", ""Plano de Incentivo de Longo Prazo Baseado em Ações Restritas aprovado pela Assembleia Geral Ordinária e Extraordinária da Companhia realizada em 20 de abril de 2022 (“Plano ILP RSU"", ""Plano de Incentivo de Longo Prazo baseado em Phantom Units (conforme abaixo definido"", ""Plano de Incentivo de Longo Prazo Baseado em Ações"", ""Plano de Incentivo de Longo Prazo"", ""Plano de remuneração baseado em ações""]",./OUROFINO S.A/Item_8-4_FRE.pdf
OUROFINO S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE INCENTIVO DE LONGO PRAZO BASEADO EM AÇÕES O presente Plano de Incentivo de Longo Prazo Baseado em Ações é regido pelas disposições abaixo e pela legislação aplicável"", ""PLANO DE INCENTIVO DE LONGO PRAZO BASEADO EM AÇÕES O presente Plano de Incentivo de Longo Prazo Baseado em Ações""]",./OUROFINO S.A/Plano_Remuneracao_1.pdf
PACAEMBU CONSTRUTORA S.A,Item_8-4_FRE.pdf,"[""Plano de Remuneração Baseado em Ações do Conselho de Administração e Diretoria Estatutária a"", ""Plano de Remuneração Baseado em Ações""]",./PACAEMBU CONSTRUTORA S.A/Item_8-4_FRE.pdf
PACAEMBU CONSTRUTORA S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE OUTORGA DE OPÇÕES DE AQUISIÇÃO DE AÇÕES DE EMISSÃO DA PACAEMBU CONSTRUTORA S"", ""Plano de Outorga de Opções de Aquisição de Ações de Emissão da Pacaembu Construtora S""]",./PACAEMBU CONSTRUTORA S.A/Plano_Remuneracao_1.pdf
PADTEC HOLDING S.A,Item_8-4_FRE.pdf,"[""plano de remuneração baseado em ações do conselho de administração e da diretoria estatutária"", ""Plano de Incentivo de Longo Prazo e Retenção da Padtec Holding S"", ""plano de remuneração baseado em ações""]",./PADTEC HOLDING S.A/Item_8-4_FRE.pdf
PADTEC HOLDING S.A,Plano_Remuneracao_1.pdf,[],./PADTEC HOLDING S.A/Plano_Remuneracao_1.pdf
PADTEC HOLDING S.A,Plano_Remuneracao_2.pdf,[],./PADTEC HOLDING S.A/Plano_Remuneracao_2.pdf
PADTEC HOLDING S.A,Plano_Remuneracao_3.pdf,"[""PLANO DE OPÇÃO DE COMPRA DE AÇÕES CLÁUSULA PRIMEIRA"", ""Plano de Opção de Compra de Ações (o “VIII Plano""]",./PADTEC HOLDING S.A/Plano_Remuneracao_3.pdf
PADTEC HOLDING S.A,Plano_Remuneracao_4.pdf,"[""PLANO DE INCENTIVO DE LONGO PRAZO E RETENÇÃO DA COMPANHIA 1"", ""Plano de Incentivo de Longo Prazo e Retenção da Companhia aprovado em Assembleia Geral Extraordinária de 22 de outubro de 2021 (“Plano""]",./PADTEC HOLDING S.A/Plano_Remuneracao_4.pdf
PADTEC HOLDING S.A,Plano_Remuneracao_5.pdf,"[""PLANO DE INCENTIVO DE LONGO PRAZO E RETENÇÃO INTRODUÇÃO O presente Plano de Incentivo de Longo Prazo e Retenção da Padtec Holding S""]",./PADTEC HOLDING S.A/Plano_Remuneracao_5.pdf
PADTEC HOLDING S.A,Plano_Remuneracao_6.pdf,"[""PLANO DE OPÇÃO DE COMPRA DE AÇÕES CLÁUSULA PRIMEIRA"", ""Plano de Opção de Compra de Ações (o “Plano""]",./PADTEC HOLDING S.A/Plano_Remuneracao_6.pdf
PETRORECÔNCAVO S.A,Item_8-4_FRE.pdf,"[""Plano de remuneração baseado em ações (a) Termos e condições gerais Plano de Incentivo de Longo Prazo baseado em ações"", ""Plano de Incentivo de Longo Prazo baseado em ações de emissão da Companhia"", ""Plano de remuneração baseado em ações"", ""Plano de Incentivo de Longo Prazo baseado em ações""]",./PETRORECÔNCAVO S.A/Item_8-4_FRE.pdf
PETRORECÔNCAVO S.A,Plano_Remuneracao_1.pdf,[],./PETRORECÔNCAVO S.A/Plano_Remuneracao_1.pdf
POMIFRUTAS S.A EM RECUPERACAO JUDICIAL,Plano_Remuneracao_1.pdf,"[""PLANO DE OPÇÃO DE COMPRA DE AÇÕES DA COMPANHIA 1"", ""Plano de Opção de Compra de Ações da RENAR MAÇÃS S""]",./POMIFRUTAS S.A EM RECUPERACAO JUDICIAL/Plano_Remuneracao_1.pdf
